2.19,21,101.39,13.48,4.83,0.56,0,0,0
2.19,21,94.99,14.29,4.18,0.58,0,0.01,180.94
2.19,21,121.79,12.64,4.38,0.57,0,0.01,202.56
2.19,21,98.66,14.98,4.98,0.59,0,0.01,208.21
2.19,21,95.66,12.83,4.12,0.58,0,0.01,175.39
2.2,21,115.99,12.87,3.9,0.57,0,0.01,188.52
2.2,21,102.99,12.77,3.89,0.57,0,0.01,150.26
2.2,21,103.49,12.75,4.39,0.57,0,0.01,150.79
2.22,21,99.19,14.18,4.01,0.57,0,0.01,167.45
2.22,21,121.66,11.97,4.01,0.59,0,0.01,183.91
2.22,21,96.49,14.1,4.11,0.6,0,0.01,155.5
2.22,21,92.99,15.15,4.1,0.55,0,0.01,161
2.22,21,108.83,13.03,4.3,0.56,0,0.01,179.17
2.23,21,101.79,14.3,4.85,0.56,0,0,0
2.23,21,109.39,12.52,4.34,0.57,0,0.01,163.04
2.23,21,99.16,13.45,4.09,0.57,0,0.01,152.41
2.23,21,99.66,13.59,4.02,0.57,0,0.01,154.73
2.23,21,100.79,14.17,3.92,0.56,0,0.01,169.98
2.24,21,113.19,13.78,4.48,0.51,0,0.01,171.54
2.25,21,106.33,12.03,4.52,0.58,0,0.01,182.79
2.25,21,99.5,13.53,4.37,0.59,0,0.01,192.35
2.25,21,102.66,12.85,4.32,0.6,0,0.01,188.44
2.25,21,109.24,13.02,3.78,0.56,0,0.01,180.62
2.25,21,118.49,12.45,4.1,0.56,0,0.01,186.33
2.25,21,111.39,13.4,4.59,0.55,0,0.01,196.41
2.25,21,121.8,12.7,4.81,0.56,0,0.01,203.53
2.25,21,115.33,13.52,4.24,0.55,0,0.01,196.92
2.25,21,103,13.54,4.84,0.56,0,0,0
2.25,21,95.5,13.45,3.97,0.6,0,0.01,146.78
2.27,21,100.59,13.7,4.33,0.55,0,0,0
2.27,21,116.16,13.4,4.12,0.57,0,0.01,196.61
2.27,21,114.2,13.7,4.17,0.55,0,0.01,205.85
2.28,21,122.99,12.28,4.6,0.58,0,0.01,198.73
2.28,21,115.13,12.71,4.4,0.58,0,0.01,179.72
2.3,21,103.12,11.22,4.24,0.63,0,0,0
2.3,21,112.99,13.27,4.49,0.59,0,0.01,189.33
2.31,21,107.39,13.12,4.34,0.6,0,0.01,185.4
2.31,21,105.79,12.54,3.9,0.62,0,0.01,157.93
2.31,21,106.19,13.42,5.17,0.57,0,0,0
2.31,21,97.49,14.6,4.64,0.57,0,0,0
2.33,21,98.85,14.01,4.29,0.59,0,0.01,153.9
2.33,21,114.79,13.28,4.43,0.57,0,0.01,200.59
2.33,21,107.79,12.32,3.89,0.6,0,0.01,158.09
2.33,21,100.33,14.07,4.46,0.6,0,0.01,201.61
2.34,21,101.85,11.33,4.37,0.62,0,0,0
2.34,21,102.16,14.44,3.96,0.58,0,0,0
2.34,21,105.83,11.5,3.94,0.64,0,0,0
2.34,21,96.85,14.26,4.15,0.63,0,0.01,184.08
2.36,21,94.85,14.46,4.36,0.62,0,0.01,182.8
2.36,21,118.17,13.58,4.94,0.57,0,0.01,202.74
2.38,21,107.33,12.28,4.11,0.62,0,0.01,188.32
2.38,21,100.79,13.68,3.86,0.63,0,0.01,164.15
2.38,21,121.19,13.34,4.69,0.59,0,0.01,212.73
2.39,21,111.16,12.53,4.58,0.57,0,0.01,175.99
2.39,21,98.83,13.77,4.45,0.59,0,0.01,155.48
2.39,21,106.16,12.92,4.48,0.59,0,0.01,156.71
2.41,21,109.79,12.44,4.32,0.57,0,0.01,179.71
2.42,21,106.33,11.35,4.37,0.67,0,0,0
2.42,21,98.99,14.07,4.42,0.61,0,0.01,185.71
2.42,21,110.66,12.65,4.6,0.58,0,0.01,176.82
2.44,21,101.85,11.19,4.03,0.64,0,0,0
2.44,21,117.49,13.2,3.81,0.61,0,0.01,195.88
2.45,21,101.13,13.27,4.38,0.63,0,0.01,178.95
2.47,26,109.87,11.89,5.39,0.73,0,0,0
2.47,21,100.99,13.8,4.57,0.64,0,0.01,159.28
2.47,21,89.83,13.98,4.36,0.66,0,0.01,179.45
2.47,21,103.49,13.42,4.2,0.62,0,0.01,158.69
2.47,32,108.36,11.84,5.54,0.77,0,0.01,186.54
2.48,21,99.66,13.38,4.4,0.64,0,0.01,152.42
2.48,21,99.99,14.72,4.6,0.61,0,0.01,168.18
2.49,26,103.62,11.39,3.85,0.73,0,0.01,198.74
2.49,21,108.85,12.51,4.44,0.64,0,0.01,181.6
2.5,21,105.99,10.84,4.1,0.68,0,0,0
2.5,21,102.5,12.78,4.85,0.68,0,0,0
2.5,49,95.42,11.43,4.36,0.75,0,0,0
2.5,21,104.66,13.48,4.49,0.62,0,0.01,201.59
2.52,21,106.42,11.46,4.67,0.68,0,0,0
2.52,21,95.99,10.79,3.64,0.69,0,0.01,207.11
2.52,21,105.56,11.59,4.06,0.65,0,0,0
2.52,21,99.49,13.53,3.88,0.61,0,0.01,192.34
2.52,21,97.33,13.67,4.19,0.68,0,0.01,190.03
2.53,21,104.74,12.92,4.95,0.68,0,0,0
2.53,21,106.49,10.95,4.13,0.67,0,0,0
2.53,21,102.42,11.41,4.31,0.66,0,0,0
2.55,21,104.25,11.85,4.91,0.68,0,0,0
2.56,21,105.85,13.34,4.5,0.62,0,0.01,188.29
2.56,21,106.85,11.36,4.43,0.67,0,0,0
2.56,21,99.71,11.23,4.01,0.7,0,0,0
2.58,21,104.42,11.99,3.93,0.67,0,0,0
2.58,21,100,11.15,4.17,0.7,0,0,0
2.58,21,104.85,11.79,4.16,0.66,0,0,0
2.58,21,94.28,11.29,3.83,0.65,0,0,0
2.58,21,105.57,11.74,4.26,0.65,0,0,0
2.58,21,100.99,11.18,4.17,0.69,0,0,0
2.58,21,99.85,11.06,3.65,0.69,0,0,0
2.58,21,100.87,13.09,5.01,0.71,0,0,0
2.58,21,106.56,11.04,4.04,0.67,0,0,0
2.58,21,107.28,12.03,4.66,0.69,0,0,0
2.59,21,111.74,10.49,3.61,0.74,0,0,0
2.59,21,102.28,11.27,3.7,0.66,0,0,0
2.59,21,100.42,11.69,4.07,0.67,0,0,0
2.59,21,100.42,11,3.71,0.68,0,0,0
2.59,21,103.49,11.88,3.51,0.65,0,0,0
2.59,21,105.71,12.53,4.48,0.63,0,0.01,176.55
2.59,21,95.37,10.73,3.6,0.7,0,0.01,170.47
2.61,21,99.99,11.14,3.89,0.67,0,0,0
2.61,21,103.75,12.12,4.02,0.7,0,0,0
2.61,21,99.56,11.06,4.13,0.69,0,0,0
2.61,21,102.42,11.34,4.01,0.72,0,0,0
2.63,21,112.56,10.8,3.89,0.74,0,0,0
2.63,21,105.99,11.59,4.24,0.65,0,0,0
2.63,21,106.33,11.45,4.56,0.64,0,0,0
